model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
./model.xml	obj	R_DASYN180	0.0	optimal	0.0	-1.366787379700893e-11	1.0
./model.xml	obj	R_DASYN181	0.0	optimal	0.0	-1.366787379700893e-11	1.0
./model.xml	obj	R_DATPHs	0.0	optimal	0.0	-1.2149221152896723e-11	1.0
./model.xml	obj	R_DB4PS	0.0007822815152690026	optimal	0.0007822815152689344	0.0007822815145237687	1.0
./model.xml	obj	R_DBTS	1.7539944288539345e-06	optimal	1.7539944288539345e-06	1.7539942743055382e-06	1.0
./model.xml	obj	R_DC6PDA	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DCAtex	0.0	optimal	9.35987538877722e-13	0.0	1.0
./model.xml	obj	R_DCMPtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DCTPD	0.0	optimal	0.0	-1.366787379700893e-11	1.0
./model.xml	obj	R_DCYTD	0.0	optimal	0.0	-2.733574759401786e-11	1.0
./model.xml	obj	R_DCYTt2pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DCYTtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DDCAtexi	0.0	optimal	7.310671901293454e-13	0.0	1.0
./model.xml	obj	R_DDGALK	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DDGLCNt2rpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DDGLCNtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DDGLK	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DDPA	0.3342403013651892	optimal	0.3342403013651911	0.3342403013645205	1.0
./model.xml	obj	R_DDPGALA	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DGK1	0.0	optimal	-0.022947509081807788	-1.366787379700893e-11	1.0
./model.xml	obj	R_DGMPtex	0.0	optimal	1.0500030181177829e-12	0.0	1.0
./model.xml	obj	R_DGSNt2pp	0.0	optimal	1.0500030181177829e-12	0.0	1.0
./model.xml	obj	R_DGSNtex	0.0	optimal	1.0500030181177829e-12	0.0	1.0
./model.xml	obj	R_DGUNC	0.0	optimal	0.0	-6.833936898504465e-12	1.0
./model.xml	obj	R_DHACOAH	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHAD1	0.7668174233868661	optimal	0.7668174233868723	0.7668174233858437	1.0
./model.xml	obj	R_DHAD2	0.25479312371025237	optimal	0.25479312371025237	0.25479312370938456	1.0
./model.xml	obj	R_DHAPT	2.2758138901881577	optimal	0.0	2.275813890165608	1.0
./model.xml	obj	R_DHAtex	0.0	optimal	-1.4061067125463006e-12	0.0	1.0
./model.xml	obj	R_DHAtpp	0.0	optimal	-1.4061067125463006e-12	0.0	1.0
./model.xml	obj	R_DHBD	0.0	optimal	0.0	-1.4073297708786263e-13	1.0
./model.xml	obj	R_DHBS	0.0	optimal	0.0	-1.3882721802313143e-12	1.0
./model.xml	obj	R_DHBSH	0.0	optimal	-4.2762273834565386e-13	-1.3882721802313143e-12	1.0
./model.xml	obj	R_DHBSZ3FEabcpp	0.0	optimal	-1.422405104367173e-13	0.0	1.0
./model.xml	obj	R_DHCIND	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHCINDO	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHCURR	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHDPRy	0.3253212396944691	optimal	0.3253212396944691	0.32532123969428395	1.0
./model.xml	obj	R_DHDPS	0.3253212396944691	optimal	0.3253212396944691	0.32532123969428395	1.0
./model.xml	obj	R_DHFR	0.02353422024914545	optimal	0.02353422024914742	0.02353422024889954	1.0
./model.xml	obj	R_DHFS	0.0005867111364494249	optimal	0.0005867111364513677	0.0005867111364516815	1.0
./model.xml	obj	R_DHGLYH	0.0	optimal	0.0	-8.920624451285534e-14	1.0
./model.xml	obj	R_DHMPTR	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHNAOT4	0.0	optimal	0.0	-9.631115384578914e-18	1.0
./model.xml	obj	R_DHNCOAS	0.0	optimal	0.0	-9.631115384578914e-18	1.0
./model.xml	obj	R_DHNCOAT	0.0	optimal	0.0	-9.631115384578914e-18	1.0
./model.xml	obj	R_DHNPA2r	0.0005867111364494249	optimal	0.0005867111364513677	0.0005867111364516815	1.0
./model.xml	obj	R_DHNPTE	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHORD2	0.29010629354636863	optimal	0.0	0.2901062935459922	1.0
./model.xml	obj	R_DHORD5	0.0	optimal	0.0	0.29010629354592443	1.0
./model.xml	obj	R_DHORDfum	0.0	optimal	0.0	0.29010629354592443	1.0
./model.xml	obj	R_DHORTS	-0.29010629354636863	optimal	-0.29010629354751266	-0.2901062935463687	1.0
./model.xml	obj	R_DHPPD	0.0	optimal	-5.356597000176378e-13	0.0	1.0
./model.xml	obj	R_DHPPDA2	0.0003911407576345013	optimal	0.0003911407576344672	0.00039114075751667216	1.0
./model.xml	obj	R_DHPS2	0.0005867111364494249	optimal	0.0005867111364513677	0.0005867111364516815	1.0
./model.xml	obj	R_DHPStex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHPStr	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHPTDCs2	0.0	optimal	0.0	-2.8477378056026856e-13	1.0
./model.xml	obj	R_DHPTDNR	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHPTDNRN	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHPTPE	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DHQS	0.3342403013651892	optimal	0.3342403013651911	0.33424030136505517	1.0
./model.xml	obj	R_DHQTi	0.3342403013651892	optimal	0.3342403013651911	0.33424030136505517	1.0
./model.xml	obj	R_DIMPtex	0.0	optimal	-3.781127294242149e-13	0.0	1.0
./model.xml	obj	R_DINSt2pp	0.0	optimal	-3.781127294242149e-13	0.0	1.0
./model.xml	obj	R_DINStex	0.0	optimal	-3.781127294242149e-13	0.0	1.0
./model.xml	obj	R_DKGLCNR1	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DKGLCNR2x	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DKGLCNR2y	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DMATT	0.00024380522561069648	optimal	0.0002438052256106965	0.00024380522561069743	1.0
./model.xml	obj	R_DMPPS	0.00024380522561069648	optimal	0.0	0.002095146345266044	1.0
./model.xml	obj	R_DMQMT	0.0	optimal	0.0	1.5070410197548512e-17	1.0
./model.xml	obj	R_DMSOR1	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DMSOR1pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DMSOR2	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DMSOR2pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DMSOtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DMSOtpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DMStex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DM_4crsol_c	0.0001955703788172137	optimal	0.0001955703788172137	0.00019557037872800745	1.0
./model.xml	obj	R_DM_5drib_c	0.0001973243732460676	optimal	0.00019732437324606765	0.00019732437301468896	1.0
./model.xml	obj	R_DM_aacald_c	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DM_amob_c	1.7539944288539345e-06	optimal	1.7539944288539345e-06	1.7539943974583799e-06	1.0
./model.xml	obj	R_DM_mththf_c	0.0	optimal	0.0	-2.8477378056026856e-13	1.0
./model.xml	obj	R_DM_oxam_c	0.0	optimal	0.0	-4.151842034336629e-13	1.0
./model.xml	obj	R_DNMPPA	0.0005867111364494249	optimal	0.0005867111364513677	0.0005867111364516815	1.0
./model.xml	obj	R_DNTPPA	0.0005867111364494249	optimal	0.0005867111364513677	0.0005867111364516815	1.0
./model.xml	obj	R_DOGULNR	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DOPAtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DOXRBCNtex	0.0	optimal	0.0	-2.221235488370098e-11	1.0
./model.xml	obj	R_DOXRBCNtpp	0.0	optimal	0.0	-2.221235488370098e-11	1.0
./model.xml	obj	R_DPCOAK	0.0005910961225256713	optimal	0.0005910961225237266	0.0005910961225960021	1.0
./model.xml	obj	R_DPR	0.0005910961225256713	optimal	0.0005910961225237266	0.0005910961225960021	1.0
./model.xml	obj	R_DRPA	0.0	optimal	0.0	-3.702059147283497e-12	1.0
./model.xml	obj	R_DSBAO1	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DSBAO2	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DSBCGT	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DSBDR	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DSBGGT	0.0	optimal	0.0	-6.052412774850398e-14	1.0
./model.xml	obj	R_DSERDHr	0.0	optimal	-1.3498624440444412e-11	0.0	1.0
./model.xml	obj	R_DSERt2pp	0.0	optimal	-1.6069791000529129e-12	0.0	1.0
./model.xml	obj	R_DSERtex	0.0	optimal	-1.6069791000529129e-12	0.0	1.0
./model.xml	obj	R_DTARTD	0.0	optimal	-1.5696074930749384e-12	0.0	1.0
./model.xml	obj	R_DTMPK	0.022947509112696024	optimal	0.022947509112696024	0.02294750910991948	1.0
./model.xml	obj	R_DTMPtex	0.0	optimal	-3.781127294242149e-13	0.0	1.0
./model.xml	obj	R_DUMPtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DURADx	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DURIK1	0.0	optimal	0.0	0.022947509107142935	1.0
./model.xml	obj	R_DURIPP	0.0	optimal	-0.022947509113450386	-2.221235488370102e-12	1.0
./model.xml	obj	R_DURIt2pp	0.0	optimal	-4.411315176615843e-13	0.0	1.0
./model.xml	obj	R_DURItex	0.0	optimal	-4.411315176615843e-13	0.0	1.0
./model.xml	obj	R_DUTPDP	0.022947509112696024	optimal	0.0	0.022947509110474787	1.0
./model.xml	obj	R_DXPRIi	0.00209514634526602	optimal	0.0020951463452659642	0.002095146345266044	1.0
./model.xml	obj	R_DXPS	0.0024862871029004475	optimal	0.0024862871029003916	0.0024862871029004557	1.0
./model.xml	obj	R_DXYLK	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DXYLONtex	0.0	optimal	-9.43959751080034e-13	0.0	1.0
./model.xml	obj	R_DXYLONtpp	0.0	optimal	-9.43959751080034e-13	0.0	1.0
./model.xml	obj	R_DXYLTD	0.0	optimal	-9.43959751080034e-13	0.0	1.0
./model.xml	obj	R_D_LACt2pp	0.0	optimal	-1.533934595505055e-12	0.0	1.0
./model.xml	obj	R_D_LACtex	0.0	optimal	-1.533934595505055e-12	0.0	1.0
./model.xml	obj	R_E4PD	-0.00039114075763221114	optimal	-0.00039114075763418965	-0.00039114076257056594	1.0
./model.xml	obj	R_E4PP	0.0	optimal	0.0	-3.266522777014848e-13	1.0
./model.xml	obj	R_EAR100x	0.0	optimal	0.0	-2.2212509609431663e-12	1.0
./model.xml	obj	R_EAR100y	0.0	optimal	0.0	-2.0193176055981097e-12	1.0
./model.xml	obj	R_EAR120x	0.0	optimal	0.0	-4.442488044098525e-12	1.0
./model.xml	obj	R_EAR120y	0.0	optimal	0.0	-3.702070712106694e-12	1.0
./model.xml	obj	R_EAR121x	0.0	optimal	0.0	-1.4808282848426739e-12	1.0
./model.xml	obj	R_EAR121y	0.0	optimal	0.0	-1.3882765170400067e-12	1.0
./model.xml	obj	R_EAR140x	0.0	optimal	0.0	-2.2212354883701647e-12	1.0
./model.xml	obj	R_EAR140y	0.0	optimal	0.0	-2.0193049894273657e-12	1.0
./model.xml	obj	R_EAR141x	0.0	optimal	0.0	-1.1106246830789576e-12	1.0
./model.xml	obj	R_EAR141y	0.0	optimal	0.0	-1.057737793408531e-12	1.0
./model.xml	obj	R_EAR160x	0.0	optimal	0.0	2.7816082770470985e-12	1.0
./model.xml	obj	R_EAR160y	0.0	optimal	0.0	2.3211062701496587e-12	1.0
./model.xml	obj	R_EAR161x	0.0	optimal	0.0	2.785327524179593e-12	1.0
./model.xml	obj	R_EAR161y	0.0	optimal	0.0	2.3211062701496587e-12	1.0
./model.xml	obj	R_EAR180x	0.0	optimal	0.0	5.926228774850175e-13	1.0
./model.xml	obj	R_EAR180y	0.0	optimal	0.0	5.684341886080779e-13	1.0
./model.xml	obj	R_EAR181x	0.0	optimal	0.0	7.329809274156802e-13	1.0
./model.xml	obj	R_EAR181y	0.0	optimal	0.0	6.963318810448964e-13	1.0
./model.xml	obj	R_EAR40x	0.0	optimal	0.0	8.192466313182509e-13	1.0
./model.xml	obj	R_EAR40y	0.0	optimal	0.0	7.73732929578348e-13	1.0
./model.xml	obj	R_EAR60x	0.0	optimal	0.0	8.192466313182509e-13	1.0
./model.xml	obj	R_EAR60y	0.0	optimal	0.0	7.73732929578348e-13	1.0
./model.xml	obj	R_EAR80x	0.0	optimal	0.0	8.192466313182509e-13	1.0
./model.xml	obj	R_EAR80y	0.0	optimal	0.0	7.73732929578348e-13	1.0
./model.xml	obj	R_ECA4COLIPAabctex	0.0	optimal	0.0	8.471528426040336e-15	1.0
./model.xml	obj	R_ECA4OALpp	0.0	optimal	0.0	8.471528426040336e-15	1.0
./model.xml	obj	R_ECAP1pp	0.0	optimal	0.0	8.471528426040336e-15	1.0
./model.xml	obj	R_ECAP2pp	0.0	optimal	0.0	8.471528426040336e-15	1.0
./model.xml	obj	R_ECAP3pp	0.0	optimal	0.0	8.471528426040336e-15	1.0
./model.xml	obj	R_ECAtpp	0.0	optimal	0.0	3.3886113704161346e-14	1.0
./model.xml	obj	R_ECOAH1	0.3121057686702691	optimal	0.312105768666299	0.3121057686703872	1.0
./model.xml	obj	R_ECOAH2	0.3121057686702691	optimal	0.312105768666299	0.3121057686703872	1.0
./model.xml	obj	R_ECOAH3	0.3121057686702691	optimal	0.312105768666299	0.3121057686703052	1.0
./model.xml	obj	R_ECOAH4	0.3121057686702691	optimal	0.31210576866351986	0.3121057686703052	1.0
./model.xml	obj	R_ECOAH5	0.3121057686702691	optimal	0.3121057686567706	0.3121057686703052	1.0
./model.xml	obj	R_ECOAH6	0.2438543374547048	optimal	0.2438543374479555	0.24385433745472082	1.0
./model.xml	obj	R_ECOAH7	0.2438543374547048	optimal	0.24385433744120624	0.24385433745471424	1.0
./model.xml	obj	R_ECOAH8	0.0	optimal	2.5190789276445954e-12	6.591611381346384e-16	1.0
./model.xml	obj	R_EDA	0.0	optimal	2.8033000757311576e-13	4.642397577470126e-12	1.0
./model.xml	obj	R_EDD	0.0	optimal	0.0	4.642397577470126e-12	1.0
./model.xml	obj	R_EDTXS1	0.0	optimal	0.0	5.987615104217677e-15	1.0
./model.xml	obj	R_EDTXS2	0.0	optimal	0.0	5.987615104217677e-15	1.0
./model.xml	obj	R_EDTXS3	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EDTXS4	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EGMEACPR	1.7539944288539345e-06	optimal	1.7539944288539345e-06	1.7539944288533564e-06	1.0
./model.xml	obj	R_ENLIPAabctex	0.0	optimal	6.462444422945933e-14	-1.2810406745092694e-13	1.0
./model.xml	obj	R_ENO	15.598897532203466	optimal	15.598897532222601	15.598897532097773	1.0
./model.xml	obj	R_ENTCS	0.0	optimal	0.0	-6.187349416813054e-12	1.0
./model.xml	obj	R_ENTERES	0.0	optimal	4.162714992605084e-14	-6.187349416813054e-12	1.0
./model.xml	obj	R_EPMEACPR	1.7539944288539345e-06	optimal	1.7539944288539345e-06	1.7539940090761648e-06	1.0
./model.xml	obj	R_ETHAAL	0.0	optimal	0.0	-7.243725816746991e-12	1.0
./model.xml	obj	R_ETHAt2pp	0.0	optimal	0.0	-5.939855169733042e-12	1.0
./model.xml	obj	R_ETHAtex	0.0	optimal	2.6280607319980147e-13	0.0	1.0
./model.xml	obj	R_ETHSO3abcpp	0.0	optimal	3.942091097997018e-13	0.0	1.0
./model.xml	obj	R_ETHSO3tex	0.0	optimal	3.942091097997018e-13	0.0	1.0
./model.xml	obj	R_ETOHtex	0.0	optimal	4.4796489749966024e-13	0.0	1.0
./model.xml	obj	R_ETOHtrpp	0.0	optimal	4.4796489749966024e-13	0.0	1.0
./model.xml	obj	R_EX_12ppd__R_e	0.0	optimal	0.0	-4.6045391658821065e-12	1.0
./model.xml	obj	R_EX_12ppd__S_e	0.0	optimal	0.0	-4.534240858006043e-12	1.0
./model.xml	obj	R_EX_14glucan_e	0.0	optimal	0.0	-5.059502149904529e-13	1.0
./model.xml	obj	R_EX_15dap_e	0.0	optimal	0.0	-2.4749398016616304e-12	1.0
./model.xml	obj	R_EX_23camp_e	0.0	optimal	0.0	-1.75216977108788e-12	1.0
./model.xml	obj	R_EX_23ccmp_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_23cgmp_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_23cump_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_23dappa_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_26dap__M_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_2ddglcn_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_2dglc_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_34dhpac_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_3amp_e	0.0	optimal	0.0	-1.75216977108788e-12	1.0
./model.xml	obj	R_EX_3cmp_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_3gmp_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_3hcinnm_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_3hpp_e	0.0	optimal	0.0	-3.759402230372097e-12	1.0
./model.xml	obj	R_EX_3hpppn_e	0.0	optimal	0.0	-2.4957376151209758e-12	1.0
./model.xml	obj	R_EX_3ump_e	0.0	optimal	0.0	-2.0914984239394067e-12	1.0
./model.xml	obj	R_EX_4abut_e	0.0	optimal	0.0	-4.182996847878812e-12	1.0
./model.xml	obj	R_EX_4abzglu_e	0.0	optimal	0.0	-1.4630186019674666e-12	1.0
./model.xml	obj	R_EX_4hoxpacd_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_5dglcn_e	0.0	optimal	0.0	-3.494032661169363e-12	1.0
./model.xml	obj	R_EX_5mtr_e	0.0	optimal	0.0	-8.98616569438414e-13	1.0
./model.xml	obj	R_EX_LalaDgluMdapDala_e	0.0	optimal	0.0	-9.50376883838066e-13	1.0
./model.xml	obj	R_EX_LalaDgluMdap_e	0.0	optimal	0.0	-1.2221924946477187e-12	1.0
./model.xml	obj	R_EX_LalaDglu_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_LalaLglu_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_ac_e	0.0	optimal	0.0	-1.1422799084592153e-11	1.0
./model.xml	obj	R_EX_acac_e	0.0	optimal	0.0	-5.303442432132076e-12	1.0
./model.xml	obj	R_EX_acald_e	0.0	optimal	0.0	-8.026831789172868e-12	1.0
./model.xml	obj	R_EX_acgal1p_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_acgal_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_acgam1p_e	0.0	optimal	0.0	-2.3385257968456357e-12	1.0
./model.xml	obj	R_EX_acgam_e	0.0	optimal	0.0	-2.3385257968456357e-12	1.0
./model.xml	obj	R_EX_acmana_e	0.0	optimal	0.0	-2.3385257968456357e-12	1.0
./model.xml	obj	R_EX_acmum_e	0.0	optimal	0.0	-1.7267021872057896e-12	1.0
./model.xml	obj	R_EX_acnam_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_acser_e	0.0	optimal	0.0	-4.068394194512275e-12	1.0
./model.xml	obj	R_EX_ade_e	0.0	optimal	0.0	-3.473599721630359e-12	1.0
./model.xml	obj	R_EX_adn_e	0.0	optimal	0.0	-1.75216977108788e-12	1.0
./model.xml	obj	R_EX_adocbl_e	0.0	optimal	4.2784193132042365e-18	-1.567244201579924e-12	1.0
./model.xml	obj	R_EX_ag_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_agm_e	0.0	optimal	0.0	-2.675610596390953e-12	1.0
./model.xml	obj	R_EX_akg_e	0.0	optimal	0.0	-4.640512128115563e-12	1.0
./model.xml	obj	R_EX_ala_B_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_ala__D_e	0.0	optimal	0.0	-6.599839471097691e-12	1.0
./model.xml	obj	R_EX_ala__L_e	0.0	optimal	0.0	-6.4563646999868706e-12	1.0
./model.xml	obj	R_EX_alaala_e	0.0	optimal	0.0	-2.5938233729204872e-12	1.0
./model.xml	obj	R_EX_all__D_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_alltn_e	0.0	optimal	0.0	-4.534240858006036e-12	1.0
./model.xml	obj	R_EX_amp_e	0.0	optimal	0.0	-1.75216977108788e-12	1.0
./model.xml	obj	R_EX_anhgm_e	0.0	optimal	0.0	-9.124202033775608e-13	1.0
./model.xml	obj	R_EX_arab__L_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_arbt_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_arbtn_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_arbtn_fe3_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_arg__L_e	0.0	optimal	0.0	-2.651721216066032e-12	1.0
./model.xml	obj	R_EX_ascb__L_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_asn__L_e	0.0	optimal	0.0	-5.120565106886133e-12	1.0
./model.xml	obj	R_EX_aso3_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_asp__L_e	0.0	optimal	0.0	-5.823387768615605e-12	1.0
./model.xml	obj	R_EX_btn_e	0.0	optimal	0.0	-4.197777755468493e-13	1.0
./model.xml	obj	R_EX_but_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_butso3_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_ca2_e	-0.004564770501092366	optimal	-0.004564770501133353	-0.004564770501133353	1.0
./model.xml	obj	R_EX_cbi_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cbl1_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cd2_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cellb_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cgly_e	0.0	optimal	0.0	8.121003869376864e-13	1.0
./model.xml	obj	R_EX_ch4_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_chol_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_chtbs_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cit_e	0.0	optimal	0.0	1.4310330698208426e-12	1.0
./model.xml	obj	R_EX_cl_e	-0.004564770501092366	optimal	-0.004564770501092269	-0.004564770501092366	1.0
./model.xml	obj	R_EX_cm_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cmp_e	0.0	optimal	0.0	7.107780148116759e-13	1.0
./model.xml	obj	R_EX_co2_e	24.003293272975853	optimal	24.003293272977675	24.00329327298199	1.0
./model.xml	obj	R_EX_cobalt2_e	-2.1924930360674184e-05	optimal	-2.1924930360673754e-05	-2.1924930360674184e-05	1.0
./model.xml	obj	R_EX_cpgn_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cpgn_un_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_crn__D_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_crn_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cs1_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_csn_e	0.0	optimal	0.0	-2.2676408394149748e-28	1.0
./model.xml	obj	R_EX_cu2_e	-0.0006217910250287198	optimal	-0.0006217910250287076	-0.0006217910250287198	1.0
./model.xml	obj	R_EX_cu_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cyan_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cynt_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_cys__D_e	0.0	optimal	0.0	1.3250306202044808e-12	1.0
./model.xml	obj	R_EX_cys__L_e	0.0	optimal	0.0	1.1417817046442875e-12	1.0
./model.xml	obj	R_EX_cytd_e	0.0	optimal	0.0	7.107780148116758e-13	1.0
./model.xml	obj	R_EX_dad_2_e	0.0	optimal	0.0	5.946120788729259e-13	1.0
./model.xml	obj	R_EX_damp_e	0.0	optimal	0.0	5.946120788729259e-13	1.0
./model.xml	obj	R_EX_dca_e	0.0	optimal	0.0	5.420579809927416e-13	1.0
./model.xml	obj	R_EX_dcmp_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_dcyt_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_ddca_e	0.0	optimal	0.0	4.159979854130344e-13	1.0
./model.xml	obj	R_EX_dgmp_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_dgsn_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_dha_e	0.0	optimal	0.0	2.235989171595062e-12	1.0
./model.xml	obj	R_EX_dhps_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_dimp_e	0.0	optimal	0.0	6.012743990843873e-13	1.0
./model.xml	obj	R_EX_din_e	0.0	optimal	0.0	6.012743990843873e-13	1.0
./model.xml	obj	R_EX_dms_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_dmso_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_dopa_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_doxrbcn_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_dtmp_e	0.0	optimal	0.0	5.88095782118154e-13	1.0
./model.xml	obj	R_EX_dump_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_duri_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_dxylnt_e	0.0	optimal	0.0	1.501083639672209e-12	1.0
./model.xml	obj	R_EX_eca4colipa_e	0.0	optimal	0.0	6.52843553750383e-14	1.0
./model.xml	obj	R_EX_enlipa_e	0.0	optimal	0.0	4.624191307047088e-14	1.0
./model.xml	obj	R_EX_enter_e	0.0	optimal	0.0	2.0136487849261388e-13	1.0
./model.xml	obj	R_EX_etha_e	0.0	optimal	0.0	1.5554707280661308e-12	1.0
./model.xml	obj	R_EX_ethso3_e	0.0	optimal	0.0	2.786887805964785e-28	1.0
./model.xml	obj	R_EX_etoh_e	0.0	optimal	0.0	2.439260914467338e-12	1.0
./model.xml	obj	R_EX_f6p_e	0.0	optimal	0.0	1.084115961985485e-12	1.0
./model.xml	obj	R_EX_fad_e	0.0	optimal	0.0	2.0501906444424676e-13	1.0
./model.xml	obj	R_EX_fald_e	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_EX_fe2_e	-0.014085452260911508	optimal	-1000.0	-0.014085452225117479	1.0
./model.xml	obj	R_EX_fe3_e	0.0	optimal	6.115152039683164e-12	999.9859145477393	1.0
