#	ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
	R_EX_glyc_e	Glycerol exchange	Glycerol[e] => 			0	1000			bigg.reaction/EX_glyc_e;biocyc/META:TRANS-RXN-131;metanetx.reaction/MNXR100343;reactome.reaction/R-RNO-507871;reactome.reaction/R-SCE-507871;reactome.reaction/R-MMU-432049;reactome.reaction/R-GGA-507869;reactome.reaction/R-SCE-432049;reactome.reaction/R-MMU-507869;reactome.reaction/R-CEL-507869;reactome.reaction/R-SPO-432049;reactome.reaction/R-TGU-432049;reactome.reaction/R-HSA-507871;reactome.reaction/R-PFA-432074;reactome.reaction/R-GGA-432049;reactome.reaction/R-PFA-432049;reactome.reaction/R-BTA-432049;reactome.reaction/R-MMU-507871;reactome.reaction/R-CEL-507871;reactome.reaction/R-XTR-507871;reactome.reaction/R-HSA-507869;reactome.reaction/R-SCE-507869;reactome.reaction/R-DRE-507869;reactome.reaction/R-PFA-507869;reactome.reaction/R-TGU-507869;reactome.reaction/R-RNO-507869;reactome.reaction/R-MMU-432074;reactome.reaction/R-SPO-432074;reactome.reaction/R-BTA-432074;reactome.reaction/R-CFA-432074;reactome.reaction/R-CEL-432074;reactome.reaction/R-PFA-507871;reactome.reaction/R-SSC-432074;reactome.reaction/R-CFA-507871;reactome.reaction/R-SPO-507871;reactome.reaction/R-BTA-507871;reactome.reaction/R-XTR-432049;reactome.reaction/R-HSA-432049;reactome.reaction/R-DRE-432074;reactome.reaction/R-CFA-432049;reactome.reaction/R-SPO-507869;reactome.reaction/R-GGA-432074;reactome.reaction/R-HSA-432074;reactome.reaction/R-RNO-432074;reactome.reaction/R-SCE-432074;reactome.reaction/R-TGU-507871;reactome.reaction/R-GGA-507871;reactome.reaction/R-DRE-432049;reactome.reaction/R-BTA-507869;reactome.reaction/R-SSC-507871;reactome.reaction/R-XTR-432074;reactome.reaction/R-XTR-507869;reactome.reaction/R-CFA-507869;reactome.reaction/R-RNO-432049;reactome.reaction/R-SSC-507869;reactome.reaction/R-SSC-432049;reactome.reaction/R-TGU-432074;reactome.reaction/R-CEL-432049;reactome.reaction/R-DRE-507871;rhea/29676;rhea/29678;rhea/29677;rhea/29675;seed.reaction/rxn05581;seed.reaction/rxn08654;seed.reaction/rxn08658;sbo/SBO:0000627					
	R_UPPDC1	Uroporphyrinogen decarboxylase (uroporphyrinogen III)	4 H+[c] + Uroporphyrinogen III[c] => Coproporphyrinogen III[c] + 4 CO2 CO2[c]	4.1.1.37	G_b3997	0	1000			bigg.reaction/UPPDC1;biocyc/META:UROGENDECARBOX-RXN;kegg.reaction/R03197;metanetx.reaction/MNXR105140;reactome.reaction/R-GGA-421515;reactome.reaction/R-DME-189425;reactome.reaction/R-BTA-189425;reactome.reaction/R-SSC-189425;reactome.reaction/R-DDI-189425;reactome.reaction/R-RNO-189425;reactome.reaction/R-SPO-189425;reactome.reaction/R-OSA-189425;reactome.reaction/R-GGA-189425;reactome.reaction/R-HSA-189425;reactome.reaction/R-SCE-189425;reactome.reaction/R-MMU-189425;reactome.reaction/R-PFA-189425;reactome.reaction/R-XTR-189425;reactome.reaction/R-TGU-189425;reactome.reaction/R-CFA-189425;reactome.reaction/R-DRE-189425;reactome.reaction/R-ATH-189425;rhea/19868;rhea/19865;rhea/19867;rhea/19866;seed.reaction/rxn02288;sbo/SBO:0000176					
	R_EX_man_e	D-Mannose exchange	D-Mannose[e] => 			0	1000			bigg.reaction/EX_man_e;metanetx.reaction/MNXR101402;sabiork/11452;seed.reaction/rxn12997;seed.reaction/rxn08886;sbo/SBO:0000627					
	R_TMDPP	Thymidine phosphorylase	Phosphate[c] + Thymidine C10H14N2O5[c] <=> 2-Deoxy-D-ribose 1-phosphate[c] + Thymine C5H6N2O2[c]	2.4.2.4;2.4.2.2	G_b4382	-1000	1000			bigg.reaction/TMDPP;biocyc/META:THYM-PHOSPH-RXN;kegg.reaction/R01570;metanetx.reaction/MNXR104887;rhea/16040;rhea/16038;rhea/16037;rhea/16039;sabiork/79;seed.reaction/rxn01146;sbo/SBO:0000176					
	R_EX_ade_e	Adenine exchange	Adenine[e] => 			0	1000			bigg.reaction/EX_ade_e;biocyc/META:TRANS-RXN0-577;metanetx.reaction/MNXR95445;seed.reaction/rxn10918;seed.reaction/rxn08065;seed.reaction/rxn09786;sbo/SBO:0000627					
	R_EX_mn2_e	Mn2+ exchange	Manganese[e] <=> 			-1000	1000			bigg.reaction/EX_mn2_e;biocyc/META:RXN0-16;biocyc/META:TRANS-RXN0-487;metanetx.reaction/MNXR101670;rhea/28702;rhea/28699;rhea/28700;rhea/28701;seed.reaction/rxn08952;seed.reaction/rxn08947;sbo/SBO:0000627					
	R_EX_4abut_e	4-Aminobutanoate exchange	4-Aminobutanoate[e] => 			0	1000			bigg.reaction/EX_4abut_e;metanetx.reaction/MNXR94993;reactome.reaction/R-XTR-888592;reactome.reaction/R-DRE-888592;reactome.reaction/R-OSA-888592;reactome.reaction/R-GGA-888592;reactome.reaction/R-SSC-888592;reactome.reaction/R-DME-888592;reactome.reaction/R-CFA-888592;reactome.reaction/R-BTA-888592;reactome.reaction/R-RNO-888592;reactome.reaction/R-SCE-888592;reactome.reaction/R-TGU-888592;reactome.reaction/R-ATH-888592;reactome.reaction/R-MMU-888592;reactome.reaction/R-HSA-888592;reactome.reaction/R-CEL-888592;rhea/35035;rhea/35036;rhea/35037;rhea/35038;sabiork/13098;seed.reaction/rxn08028;seed.reaction/rxn11326;seed.reaction/rxn09795;sbo/SBO:0000627					
	R_EX_ac_e	Acetate exchange	Acetate[e] => 			0	1000			bigg.reaction/EX_ac_e;biocyc/META:RXN0-1981;biocyc/META:TRANS-RXN0-567;metanetx.reaction/MNXR95431;rhea/27817;rhea/27814;rhea/27816;rhea/27815;sabiork/12184;seed.reaction/rxn09787;seed.reaction/rxn09866;seed.reaction/rxn10904;seed.reaction/rxn08063;sbo/SBO:0000627					
	R_EX_akg_e	2-Oxoglutarate exchange	2-Oxoglutarate[e] => 			0	1000			bigg.reaction/EX_akg_e;metanetx.reaction/MNXR95663;sabiork/13794;seed.reaction/rxn10923;seed.reaction/rxn08096;seed.reaction/rxn13220;sbo/SBO:0000627					
	R_EX_ala__L_e	L-Alanine exchange	L-Alanine[e] => 			0	1000			bigg.reaction/EX_ala__L_e;metanetx.reaction/MNXR95706;sabiork/10375;seed.reaction/rxn08104;seed.reaction/rxn10921;seed.reaction/rxn13221;sbo/SBO:0000627					
	R_EX_arg__L_e	L-Arginine exchange	L-Arginine[e] => 			0	1000			bigg.reaction/EX_arg__L_e;biocyc/META:RXN66-448;metanetx.reaction/MNXR95951;rhea/32145;rhea/32143;rhea/32144;rhea/32146;sabiork/7983;seed.reaction/rxn10840;seed.reaction/rxn08155;sbo/SBO:0000627					
	R_EX_asp__L_e	L-Aspartate exchange	L-Aspartate[e] => 			0	1000			bigg.reaction/EX_asp__L_e;biocyc/META:TRANS-RXN0-554;metanetx.reaction/MNXR96107;seed.reaction/rxn10906;seed.reaction/rxn08170;seed.reaction/rxn13232;sbo/SBO:0000627					
	R_EX_pyr_e	Pyruvate exchange	Pyruvate[e] => 			0	1000			bigg.reaction/EX_pyr_e;biocyc/META:TRANS-RXN0-506;biocyc/META:TRANS-RXN0-570;metanetx.reaction/MNXR103384;sabiork/12168;seed.reaction/rxn10929;seed.reaction/rxn09218;sbo/SBO:0000627					
	R_EX_succ_e	Succinate exchange	Succinate[e] => 			0	1000			bigg.reaction/EX_succ_e;biocyc/META:TRANS-RXN0-552;metanetx.reaction/MNXR104619;seed.reaction/rxn10952;seed.reaction/rxn09271;sbo/SBO:0000627					
	R_EX_thymd_e	Thymidine exchange	Thymidine C10H14N2O5[e] => 			0	1000			bigg.reaction/EX_thymd_e;metanetx.reaction/MNXR104821;seed.reaction/rxn10916;seed.reaction/rxn09299;sbo/SBO:0000627					
	R_EX_rib__D_e	D-Ribose exchange	D-Ribose[e] => 			0	1000			bigg.reaction/EX_rib__D_e;metanetx.reaction/MNXR104036;seed.reaction/rxn09228;sbo/SBO:0000627					
	R_EX_tyr__L_e	L-Tyrosine exchange	L-Tyrosine[e] => 			0	1000			bigg.reaction/EX_tyr__L_e;biocyc/META:RXN66-446;metanetx.reaction/MNXR105002;sabiork/13471;seed.reaction/rxn09339;seed.reaction/rxn10974;sbo/SBO:0000627					
	R_EX_cytd_e	Cytidine exchange	Cytidine[e] => 			0	1000			bigg.reaction/EX_cytd_e;metanetx.reaction/MNXR97043;seed.reaction/rxn13338;seed.reaction/rxn08290;seed.reaction/rxn10997;sbo/SBO:0000627					
	R_EX_dcyt_e	Deoxycytidine exchange	Deoxycytidine[e] => 			0	1000			bigg.reaction/EX_dcyt_e;metanetx.reaction/MNXR97208;seed.reaction/rxn08317;seed.reaction/rxn11014;sbo/SBO:0000627					
	R_MOAT	3-deoxy-D-manno-octulosonic acid transferase	CMP-3-deoxy-D-manno-octulosonate[c] + 2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate[c] => H+[c] + CMP C9H12N3O8P[c] + KDO-lipid IV(A)[c]	2.4.99.12	G_b3633	0	1000			bigg.reaction/MOAT;biocyc/META:KDOTRANS-RXN;kegg.reaction/R04658;metanetx.reaction/MNXR101683;rhea/28067;rhea/28068;rhea/28066;rhea/28069;seed.reaction/rxn03182;sbo/SBO:0000176					
	R_EX_fum_e	Fumarate exchange	Fumarate[e] => 			0	1000			bigg.reaction/EX_fum_e;biocyc/META:TRANS-RXN0-553;metanetx.reaction/MNXR99715;seed.reaction/rxn08544;seed.reaction/rxn11013;sbo/SBO:0000627					
	R_EX_sbt__D_e	D-Sorbitol exchange	D-Sorbitol[e] => 			0	1000			bigg.reaction/EX_sbt__D_e;metanetx.reaction/MNXR104288;seed.reaction/rxn09243;seed.reaction/rxn09662;sbo/SBO:0000627					
	R_EX_glu__L_e	L-Glutamate exchange	L-Glutamate[e] => 			0	1000			bigg.reaction/EX_glu__L_e;biocyc/META:TRANS-RXN-234;biocyc/META:TRANS-RXN-232;metanetx.reaction/MNXR100301;reactome.reaction/R-HSA-212658;reactome.reaction/R-TGU-210439;reactome.reaction/R-GGA-210439;reactome.reaction/R-XTR-210439;reactome.reaction/R-RNO-210439;reactome.reaction/R-CFA-210439;reactome.reaction/R-CEL-210439;reactome.reaction/R-DME-210439;reactome.reaction/R-SSC-210439;reactome.reaction/R-HSA-210439;reactome.reaction/R-DRE-210439;reactome.reaction/R-MMU-210439;reactome.reaction/R-BTA-210439;sabiork/12283;seed.reaction/rxn08633;seed.reaction/rxn09750;seed.reaction/rxn13304;seed.reaction/rxn13120;seed.reaction/rxn10917;sbo/SBO:0000627					
	R_UDCPDPS	Undecaprenyl diphosphate synthase	Farnesyl diphosphate[c] + 8 Isopentenyl diphosphate[c] => 8 Diphosphate[c] + Undecaprenyl diphosphate[c]	2.5.1;2.5.1.M1;2.5.1.31	G_b0174	0	1000			bigg.reaction/UDCPDPS;biocyc/META:RXN-9138;metanetx.reaction/MNXR105043;sabiork/12133;sbo/SBO:0000176					
	R_ECOAH6	3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)	(S)-3-Hydroxytetradecanoyl-CoA[c] <=> H2O H2O[c] + Trans-Tetradec-2-enoyl-CoA[c]	4.2.1.17;4.2.1.74	G_b2341 or G_b3846	-1000	1000			bigg.reaction/ECOAH6;biocyc/META:RXN-14273;kegg.reaction/R04740;metanetx.reaction/MNXR97891;reactome.reaction/R-BTA-77277;reactome.reaction/R-TGU-77277;reactome.reaction/R-SSC-77277;reactome.reaction/R-GGA-77277;reactome.reaction/R-CFA-77277;reactome.reaction/R-DME-77277;reactome.reaction/R-CEL-77277;reactome.reaction/R-MMU-77277;reactome.reaction/R-HSA-77277;reactome.reaction/R-RNO-77277;reactome.reaction/R-XTR-77277;rhea/31173;rhea/31171;rhea/31174;rhea/31172;sabiork/4396;seed.reaction/rxn03241;sbo/SBO:0000176					
	R_USHD	UDP-sugar hydrolase	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine[c] + H2O H2O[c] => 2 H+[c] + UMP C9H11N2O9P[c] + 2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate[c]	3.6.1.54	G_b0524	0	1000			bigg.reaction/USHD;biocyc/META:LIPIDXSYNTHESIS-RXN;kegg.reaction/R04549;metanetx.reaction/MNXR105170;rhea/25216;rhea/25215;rhea/25214;rhea/25213;seed.reaction/rxn03130;sbo/SBO:0000176					
	R_EX_gua_e	Guanine exchange	Guanine[e] => 			0	1000			bigg.reaction/EX_gua_e;biocyc/META:TRANS-RXN0-578;metanetx.reaction/MNXR100465;sabiork/12299;seed.reaction/rxn10142;seed.reaction/rxn08683;seed.reaction/rxn08682;seed.reaction/rxn09746;sbo/SBO:0000627					
	R_ENO	Enolase	D-Glycerate 2-phosphate[c] <=> Phosphoenolpyruvate[c] + H2O H2O[c]	4.2.1.11	G_b2779	-1000	1000			bigg.reaction/ENO;biocyc/META:2PGADEHYDRAT-RXN;kegg.reaction/R00658;metanetx.reaction/MNXR97932;reactome.reaction/R-BTA-71660;reactome.reaction/R-RNO-70494;reactome.reaction/R-TGU-71660;reactome.reaction/R-SSC-71660;reactome.reaction/R-GGA-352981;reactome.reaction/R-DME-70494;reactome.reaction/R-CFA-70494;reactome.reaction/R-OSA-70494;reactome.reaction/R-SCE-71660;reactome.reaction/R-GGA-353044;reactome.reaction/R-CFA-71660;reactome.reaction/R-GGA-70494;reactome.reaction/R-PFA-71660;reactome.reaction/R-SPO-71660;reactome.reaction/R-SPO-70494;reactome.reaction/R-DDI-70494;reactome.reaction/R-RNO-71660;reactome.reaction/R-MMU-70494;reactome.reaction/R-ATH-70494;reactome.reaction/R-SCE-70494;reactome.reaction/R-SSC-70494;reactome.reaction/R-HSA-70494;reactome.reaction/R-DME-71660;reactome.reaction/R-CEL-71660;reactome.reaction/R-HSA-71660;reactome.reaction/R-TGU-70494;reactome.reaction/R-XTR-71660;reactome.reaction/R-DRE-70494;reactome.reaction/R-DRE-71660;reactome.reaction/R-MMU-71660;reactome.reaction/R-ATH-71660;reactome.reaction/R-BTA-70494;reactome.reaction/R-CEL-70494;reactome.reaction/R-XTR-70494;reactome.reaction/R-DDI-71660;reactome.reaction/R-OSA-71660;reactome.reaction/R-PFA-70494;reactome.reaction/R-GGA-71660;rhea/10166;rhea/10165;rhea/10164;rhea/10167;sabiork/8;seed.reaction/rxn00459;sbo/SBO:0000176					
	R_FBA	Fructose-bisphosphate aldolase	D-Fructose 1,6-bisphosphate[c] <=> Dihydroxyacetone phosphate[c] + Glyceraldehyde 3-phosphate[c]	4.1.2.13	G_b2925 or G_b2097	-1000	1000			bigg.reaction/FBA;kegg.reaction/R01068;metanetx.reaction/MNXR99459;rhea/14729;rhea/14732;rhea/14731;rhea/14730;sabiork/1338;seed.reaction/rxn00786;sbo/SBO:0000176					
	R_HCO3E	HCO3 equilibration reaction	H2O H2O[c] + CO2 CO2[c] <=> H+[c] + Bicarbonate[c]	4.2.1.1	G_b0126 or G_b0339	-1000	1000			bigg.reaction/HCO3E;biocyc/META:RXN0-5224;biocyc/META:CARBODEHYDRAT-RXN;kegg.reaction/R10092;kegg.reaction/R00132;metanetx.reaction/MNXR100482;reactome.reaction/R-GGA-1237059;reactome.reaction/R-MMU-1237059;reactome.reaction/R-OSA-1237047;reactome.reaction/R-BTA-1237081;reactome.reaction/R-ATH-1475026;reactome.reaction/R-OSA-1475435;reactome.reaction/R-HSA-1237059;reactome.reaction/R-SSC-1475026;reactome.reaction/R-XTR-1475435;reactome.reaction/R-DME-1475435;reactome.reaction/R-DRE-1475436;reactome.reaction/R-DME-1237081;reactome.reaction/R-DME-1475017;reactome.reaction/R-DME-1475025;reactome.reaction/R-BTA-1475435;reactome.reaction/R-RNO-1475435;reactome.reaction/R-RNO-1237045;reactome.reaction/R-DRE-1237047;reactome.reaction/R-SSC-1237059;reactome.reaction/R-RNO-1475436;reactome.reaction/R-DRE-1475028;reactome.reaction/R-ATH-1475032;reactome.reaction/R-GGA-1237047;reactome.reaction/R-DRE-1475017;reactome.reaction/R-RNO-1237059;reactome.reaction/R-DME-1475032;reactome.reaction/R-MMU-1475025;reactome.reaction/R-XTR-1237081;reactome.reaction/R-DME-1475436;reactome.reaction/R-RNO-1475025;reactome.reaction/R-TGU-1475017;reactome.reaction/R-DME-1475028;reactome.reaction/R-GGA-1475032;reactome.reaction/R-RNO-1475028;reactome.reaction/R-OSA-1475028;reactome.reaction/R-DRE-1475435;reactome.reaction/R-GGA-1475022;reactome.reaction/R-MMU-1475435;reactome.reaction/R-TGU-1237081;reactome.reaction/R-HSA-1475028;reactome.reaction/R-GGA-1475028;reactome.reaction/R-MMU-1475032;reactome.reaction/R-OSA-1237081;reactome.reaction/R-SSC-1475436;reactome.reaction/R-ATH-1475435;reactome.reaction/R-ATH-1475436;reactome.reaction/R-ATH-1475017;reactome.reaction/R-DME-1237045;reactome.reaction/R-DRE-1475025;reactome.reaction/R-SSC-1475017;reactome.reaction/R-TGU-1475032;reactome.reaction/R-XTR-1475032;reactome.reaction/R-RNO-1475032;reactome.reaction/R-DME-1475026;reactome.reaction/R-GGA-1475025;reactome.reaction/R-HSA-1237047;reactome.reaction/R-TGU-1475026;reactome.reaction/R-ATH-1475028;reactome.reaction/R-XTR-1475028;reactome.reaction/R-RNO-1475022;reactome.reaction/R-GGA-1475436;reactome.reaction/R-CFA-1237047;reactome.reaction/R-DRE-1475026;reactome.reaction/R-CFA-1237081;reactome.reaction/R-CFA-1237045;reactome.reaction/R-OSA-1475032;reactome.reaction/R-DME-1475022;reactome.reaction/R-HSA-1475435;reactome.reaction/R-OSA-1237045;reactome.reaction/R-BTA-1237045;reactome.reaction/R-CEL-1237047;reactome.reaction/R-XTR-1475436;reactome.reaction/R-BTA-1237047;reactome.reaction/R-CEL-1475017;reactome.reaction/R-CFA-1475435;reactome.reaction/R-CEL-1237059;reactome.reaction/R-OSA-1475022;reactome.reaction/R-BTA-1237059;reactome.reaction/R-OSA-1475436;reactome.reaction/R-XTR-1475025;reactome.reaction/R-XTR-1475017;reactome.reaction/R-TGU-1475028;reactome.reaction/R-MMU-1237047;reactome.reaction/R-SSC-1475025;reactome.reaction/R-TGU-1475025;reactome.reaction/R-CFA-1475436;reactome.reaction/R-CEL-1237045;reactome.reaction/R-GGA-1475435;reactome.reaction/R-ATH-1475025;reactome.reaction/R-CEL-1237081;reactome.reaction/R-XTR-1475022;reactome.reaction/R-ATH-1237059;reactome.reaction/R-DRE-1475032;reactome.reaction/R-RNO-1475017;reactome.reaction/R-MMU-1475028;reactome.reaction/R-RNO-1475026;reactome.reaction/R-OSA-1475017;reactome.reaction/R-CFA-1475025;reactome.reaction/R-ATH-1475022;reactome.reaction/R-CFA-1475022;reactome.reaction/R-BTA-1475032;reactome.reaction/R-BTA-1475026;reactome.reaction/R-TGU-1237047;reactome.reaction/R-HSA-1237081;reactome.reaction/R-HSA-1475032;reactome.reaction/R-OSA-1475026;reactome.reaction/R-BTA-1475028;reactome.reaction/R-SSC-1237045;reactome.reaction/R-BTA-1475017;reactome.reaction/R-TGU-1237059;reactome.reaction/R-GGA-1475017;reactome.reaction/R-CFA-1475032;reactome.reaction/R-GGA-1475026;reactome.reaction/R-TGU-1475022;reactome.reaction/R-HSA-1475022;reactome.reaction/R-HSA-1237045;reactome.reaction/R-RNO-1237081;reactome.reaction/R-MMU-1475436;reactome.reaction/R-DRE-1237045;reactome.reaction/R-BTA-1475025;reactome.reaction/R-BTA-1475022;reactome.reaction/R-DME-1237059;reactome.reaction/R-XTR-1237047;reactome.reaction/R-CFA-1475026;reactome.reaction/R-SSC-1237047;reactome.reaction/R-SSC-1475028;reactome.reaction/R-XTR-1237059;reactome.reaction/R-TGU-1475435;reactome.reaction/R-ATH-1237047;reactome.reaction/R-CFA-1475028;reactome.reaction/R-MMU-1475022;reactome.reaction/R-CEL-1475025;reactome.reaction/R-DRE-1237059;reactome.reaction/R-HSA-1475025;reactome.reaction/R-OSA-1237059;reactome.reaction/R-DRE-1475022;reactome.reaction/R-OSA-1475025;reactome.reaction/R-DRE-1237081;reactome.reaction/R-MMU-1237045;reactome.reaction/R-XTR-1475026;reactome.reaction/R-CFA-1475017;reactome.reaction/R-HSA-1475436;reactome.reaction/R-HSA-1475026;reactome.reaction/R-MMU-1475017;reactome.reaction/R-MMU-1475026;reactome.reaction/R-RNO-1237047;reactome.reaction/R-BTA-1475436;reactome.reaction/R-TGU-1237045;reactome.reaction/R-SSC-1475022;reactome.reaction/R-ATH-1237045;reactome.reaction/R-SSC-1475032;reactome.reaction/R-MMU-1237081;reactome.reaction/R-DME-1237047;reactome.reaction/R-XTR-1237045;reactome.reaction/R-CFA-1237059;reactome.reaction/R-TGU-1475436;reactome.reaction/R-SSC-1237081;reactome.reaction/R-ATH-1237081;reactome.reaction/R-HSA-1475017;reactome.reaction/R-SSC-1475435;rhea/10749;rhea/10748;rhea/10750;rhea/10751;sabiork/703;seed.reaction/rxn00102;sbo/SBO:0000176					
	R_MGSA	Methylglyoxal synthase	Dihydroxyacetone phosphate[c] => Phosphate[c] + Methylglyoxal[c]	4.2.3.3	G_b0963	0	1000			bigg.reaction/MGSA;biocyc/META:METHGLYSYN-RXN;kegg.reaction/R01016;metanetx.reaction/MNXR101551;rhea/17939;rhea/17938;rhea/17937;rhea/17940;sabiork/176;seed.reaction/rxn00748;sbo/SBO:0000176					
	R_IMPC	IMP cyclohydrolase	IMP C10H11N4O8P[c] + H2O H2O[c] <=> 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[c]	2.1.2.3;3.5.4.10	G_b4006	-1000	1000			bigg.reaction/IMPC;biocyc/META:IMPCYCLOHYDROLASE-RXN;kegg.reaction/R01127;metanetx.reaction/MNXR100783;reactome.reaction/R-SCE-73797;reactome.reaction/R-TGU-73797;reactome.reaction/R-GGA-419253;reactome.reaction/R-OSA-73797;reactome.reaction/R-GGA-73797;reactome.reaction/R-XTR-73797;reactome.reaction/R-RNO-73797;reactome.reaction/R-DDI-73797;reactome.reaction/R-SPO-73797;reactome.reaction/R-HSA-73797;reactome.reaction/R-BTA-73797;reactome.reaction/R-CFA-73797;reactome.reaction/R-MMU-73797;reactome.reaction/R-SSC-73797;reactome.reaction/R-ATH-73797;reactome.reaction/R-DME-73797;reactome.reaction/R-DRE-73797;rhea/18446;rhea/18445;rhea/18447;rhea/18448;sabiork/123;seed.reaction/rxn00832;sbo/SBO:0000176					
	R_IMPD	IMP dehydrogenase	IMP C10H11N4O8P[c] + Nicotinamide adenine dinucleotide[c] + H2O H2O[c] => H+[c] + Xanthosine 5'-phosphate[c] + Nicotinamide adenine dinucleotide - reduced[c]	1.1.1.205	G_b2508	0	1000			bigg.reaction/IMPD;biocyc/META:IMP-DEHYDROG-RXN;kegg.reaction/R01130;metanetx.reaction/MNXR100830;reactome.reaction/R-BTA-73794;reactome.reaction/R-GGA-421222;reactome.reaction/R-CFA-73794;reactome.reaction/R-GGA-73794;reactome.reaction/R-SCE-73794;reactome.reaction/R-XTR-73794;reactome.reaction/R-SPO-73794;reactome.reaction/R-DME-73794;reactome.reaction/R-TGU-73794;reactome.reaction/R-DRE-73794;reactome.reaction/R-PFA-73794;reactome.reaction/R-ATH-73794;reactome.reaction/R-MMU-73794;reactome.reaction/R-OSA-73794;reactome.reaction/R-RNO-73794;reactome.reaction/R-DDI-73794;reactome.reaction/R-HSA-73794;reactome.reaction/R-SSC-73794;rhea/11711;rhea/11710;rhea/11708;rhea/11709;sabiork/128;seed.reaction/rxn00834;sbo/SBO:0000176					
	R_PPS	Phosphoenolpyruvate synthase	ATP C10H12N5O13P3[c] + H2O H2O[c] + Pyruvate[c] => Phosphoenolpyruvate[c] + 2 H+[c] + Phosphate[c] + AMP C10H12N5O7P[c]	2.7.9.2	G_b1702	0	1000			bigg.reaction/PPS;biocyc/META:PEPSYNTH-RXN;kegg.reaction/R00199;metanetx.reaction/MNXR103140;rhea/11364;rhea/11367;rhea/11366;rhea/11365;sabiork/148;seed.reaction/rxn00147;sbo/SBO:0000176					
	R_ECOAH4	3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	(S)-3-Hydroxydecanoyl-CoA[c] <=> Trans-Dec-2-enoyl-CoA[c] + H2O H2O[c]	4.2.1.17;4.2.1.74	G_b2341 or G_b3846	-1000	1000			bigg.reaction/ECOAH4;biocyc/META:RXN-13616;kegg.reaction/R04744;metanetx.reaction/MNXR97889;reactome.reaction/R-HSA-77344;reactome.reaction/R-CEL-77344;reactome.reaction/R-CFA-77344;reactome.reaction/R-GGA-77344;reactome.reaction/R-TGU-77344;reactome.reaction/R-MMU-77344;reactome.reaction/R-DME-77344;reactome.reaction/R-RNO-77344;reactome.reaction/R-SSC-77344;reactome.reaction/R-DDI-77344;reactome.reaction/R-DRE-77344;reactome.reaction/R-BTA-77344;reactome.reaction/R-SCE-77344;reactome.reaction/R-XTR-77344;rhea/31193;rhea/31191;rhea/31194;rhea/31192;sabiork/4400;seed.reaction/rxn03245;sbo/SBO:0000176					
	R_LPADSS	Lipid A disaccaride synthase	2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate[c] + UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine[c] => H+[c] + Lipid A Disaccharide[c] + UDP C9H11N2O12P2[c]	2.4.1.182	G_b0182	0	1000			bigg.reaction/LPADSS;biocyc/META:LIPIDADISACCHARIDESYNTH-RXN;kegg.reaction/R04606;metanetx.reaction/MNXR101119;rhea/22668;rhea/22669;rhea/22671;rhea/22670;seed.reaction/rxn03159;sbo/SBO:0000176					
	R_GLUTRS	Glutamyl-tRNA synthetase	ATP C10H12N5O13P3[c] + L-Glutamate[c] + TRNA (Glu)[c] => L-Glutamyl-tRNA(Glu)[c] + Diphosphate[c] + AMP C10H12N5O7P[c]	6.1.1;6.1.1.17;6.1.1.24	G_b2400	0	1000			bigg.reaction/GLUTRS;kegg.reaction/R05578;metanetx.reaction/MNXR100295;reactome.reaction/R-HSA-379861;reactome.reaction/R-HSA-380216;sabiork/5179;seed.reaction/rxn06937;sbo/SBO:0000176					
	R_TDSK	Tetraacyldisaccharide 4'kinase	ATP C10H12N5O13P3[c] + Lipid A Disaccharide[c] => H+[c] + ADP C10H12N5O10P2[c] + 2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate[c]	2.7.1.130	G_b0915	0	1000			bigg.reaction/TDSK;biocyc/META:TETRAACYLDISACC4KIN-RXN;kegg.reaction/R04657;metanetx.reaction/MNXR104762;rhea/20702;rhea/20701;rhea/20703;rhea/20700;seed.reaction/rxn03181;sbo/SBO:0000176					
	R_PGI	Glucose-6-phosphate isomerase	D-Glucose 6-phosphate[c] <=> D-Fructose 6-phosphate[c]	5.3.1.9	G_b4025	-1000	1000			bigg.reaction/PGI;biocyc/META:PGLUCISOM-RXN;metanetx.reaction/MNXR102535;sbo/SBO:0000176					
