#	NAME	MIRIAM	SHORT NAME	COMPARTMENT
	G_b1992	asap/ABE-0006613;ecogene/EG12150;ncbigene/946520;ncbigi/16129933;refseq_locus_tag/b1992;refseq_name/cobS;refseq_synonym/ECK1987;refseq_synonym/JW1970;uniprot/P36561	G_b1992		
	G_b1747	asap/ABE-0005822;ecogene/EG13998;ncbigene/946261;ncbigi/16129701;refseq_locus_tag/b1747;refseq_name/astA;refseq_synonym/JW1736;refseq_synonym/ydjV;refseq_synonym/ECK1745;uniprot/P0AE37	G_b1747		
	G_b0417	asap/ABE-0001452;ecogene/EG20227;ncbigene/947387;ncbigi/16128402;refseq_locus_tag/b0417;refseq_name/thiL;refseq_synonym/ECK0411;refseq_synonym/JW0407;uniprot/P0AGG0	G_b0417		
	G_b1744	asap/ABE-0005815;ecogene/EG13995;ncbigene/946256;ncbigi/16129698;refseq_locus_tag/b1744;refseq_name/astE;refseq_synonym/ECK1742;refseq_synonym/JW1733;refseq_synonym/ydjS;uniprot/P76215	G_b1744		
	G_b0046	asap/ABE-0000159;ecogene/EG11568;ncbigene/944767;ncbigi/16128040;refseq_locus_tag/b0046;refseq_name/kefF;refseq_synonym/yabF;refseq_synonym/ECK0047;refseq_synonym/JW0045;uniprot/P0A754	G_b0046		
	G_b0348	asap/ABE-0001198;ecogene/EG20274;ncbigene/945047;ncbigi/16128333;refseq_locus_tag/b0348;refseq_name/mhpB;refseq_synonym/ECK0345;refseq_synonym/JW0339;uniprot/P0ABR9	G_b0348		
	G_b0349	asap/ABE-0001201;ecogene/EG20275;ncbigene/944954;ncbigi/459201369;refseq_locus_tag/b0349;refseq_name/mhpC;refseq_synonym/ECK0346;refseq_synonym/JW0340;uniprot/P77044	G_b0349		
	G_b0340	asap/ABE-0001173;ecogene/EG10175;ncbigene/948998;ncbigi/16128325;refseq_locus_tag/b0340;refseq_name/cynS;refseq_synonym/cnt;refseq_synonym/ECK0337;refseq_synonym/JW0331;uniprot/P00816	G_b0340		
	G_b3124	asap/ABE-0010271;ecogene/EG11175;ncbigene/947632;ncbigi/145698314;refseq_locus_tag/b3124;refseq_name/garK;refseq_synonym/ECK3112;refseq_synonym/JW3093;refseq_synonym/yhaD;uniprot/P23524	G_b3124		
	G_b3236	asap/ABE-0010613;ecogene/EG10576;ncbigene/947854;ncbigi/16131126;refseq_locus_tag/b3236;refseq_name/mdh;refseq_synonym/ECK3225;refseq_synonym/JW3205;uniprot/P61889	G_b3236		
	G_b0583	asap/ABE-0002009;ecogene/EG10262;ncbigene/945194;ncbigi/345452717;refseq_locus_tag/b0583;refseq_name/entD;refseq_synonym/ECK0575;refseq_synonym/JW5085;uniprot/P19925	G_b0583		
	G_b1612	asap/ABE-0005392;ecogene/EG10356;ncbigene/946826;ncbigi/16129570;refseq_locus_tag/b1612;refseq_name/fumA;refseq_synonym/JW1604;refseq_synonym/ECK1607;uniprot/P0AC33	G_b1612		
	G_b1611	asap/ABE-0005380;ecogene/EG10358;ncbigene/946147;ncbigi/16129569;refseq_locus_tag/b1611;refseq_name/fumC;refseq_synonym/JW1603;refseq_synonym/ECK1606;uniprot/P05042	G_b1611		
	G_b2988	asap/ABE-0009804;ecogene/EG12882;ncbigene/947474;ncbigi/16130888;refseq_locus_tag/b2988;refseq_name/gss;refseq_synonym/JW2956;refseq_synonym/ECK2982;refseq_synonym/gsp;uniprot/P0AES0	G_b2988		
	G_b0732	asap/ABE-0002495;ecogene/EG13236;ncbigene/945359;ncbigi/16128707;refseq_locus_tag/b0732;refseq_name/mngB;refseq_synonym/ECK0720;refseq_synonym/ybgG;refseq_synonym/JW0721;uniprot/P54746	G_b0732		
	G_b2883	asap/ABE-0009465;ecogene/EG13066;ncbigene/947366;ncbigi/16130785;refseq_locus_tag/b2883;refseq_name/guaD;refseq_synonym/JW5466;refseq_synonym/ygfP;refseq_synonym/ECK2879;uniprot/P76641	G_b2883		
	G_b0517	asap/ABE-0001780;ecogene/EG13624;ncbigene/948342;ncbigi/16128501;refseq_locus_tag/b0517;refseq_name/allD;refseq_synonym/ylbC;refseq_synonym/JW0505;refseq_synonym/ECK0510;refseq_synonym/glxB8;uniprot/P77555	G_b0517		
	G_b1098	asap/ABE-0003714;ecogene/EG12302;ncbigene/945663;ncbigi/16129061;refseq_locus_tag/b1098;refseq_name/tmk;refseq_synonym/JW1084;refseq_synonym/ycfG;refseq_synonym/ECK1084;uniprot/P0A720	G_b1098		
	G_b4122	asap/ABE-0013501;ecogene/EG10357;ncbigene/948642;ncbigi/16131948;refseq_locus_tag/b4122;refseq_name/fumB;refseq_synonym/JW4083;refseq_synonym/ECK4115;uniprot/P14407	G_b4122		
	G_b0521	asap/ABE-0001791;ecogene/EG12384;ncbigene/944972;ncbigi/16128505;refseq_locus_tag/b0521;refseq_name/ybcF;refseq_synonym/ECK0514;refseq_synonym/arcC;refseq_synonym/JW0510;uniprot/P37306	G_b0521		
	G_b3223	asap/ABE-0010575;ecogene/EG12816;ncbigene/947745;ncbigi/16131113;refseq_locus_tag/b3223;refseq_name/nanE;refseq_synonym/JW3192;refseq_synonym/yhcJ;refseq_synonym/ECK3212;uniprot/P0A761	G_b3223		
	G_b1638	asap/ABE-0005482;ecogene/EG11487;ncbigene/946806;ncbigi/16129596;refseq_locus_tag/b1638;refseq_name/pdxH;refseq_synonym/ECK1634;refseq_synonym/JW1630;uniprot/P0AFI7	G_b1638		
	G_b0888	asap/ABE-0003018;ecogene/EG11032;ncbigene/949054;ncbigi/16128855;refseq_locus_tag/b0888;refseq_name/trxB;refseq_synonym/JW0871;refseq_synonym/ECK0879;uniprot/P0A9P4	G_b0888		
	G_b2428	asap/ABE-0008007;ecogene/EG14162;ncbigene/946893;ncbigi/16130353;refseq_locus_tag/b2428;refseq_name/murQ;refseq_synonym/ECK2423;refseq_synonym/JW2421;refseq_synonym/yfeU;uniprot/P76535	G_b2428		
	G_b0907	asap/ABE-0003093;ecogene/EG10946;ncbigene/945527;ncbigi/16128874;refseq_locus_tag/b0907;refseq_name/serC;refseq_synonym/ECK0898;refseq_synonym/pdxC;refseq_synonym/JW0890;refseq_synonym/pdxF;uniprot/P23721	G_b0907		
	G_b0651	asap/ABE-0002227;ecogene/EG12701;ncbigene/945503;ncbigi/16128634;refseq_locus_tag/b0651;refseq_name/rihA;refseq_synonym/ECK0644;refseq_synonym/JW0646;refseq_synonym/ybeK;uniprot/P41409	G_b0651		
	G_b1210	asap/ABE-0004064;ecogene/EG10427;ncbigene/945777;ncbigi/16129173;refseq_locus_tag/b1210;refseq_name/hemA;refseq_synonym/JW1201;refseq_synonym/ECK1198;refseq_synonym/gtrA;uniprot/P0A6X1	G_b1210		
	G_b0688	asap/ABE-0002345;ecogene/EG12144;ncbigene/945271;ncbigi/16128664;refseq_locus_tag/b0688;refseq_name/pgm;refseq_synonym/JW0675;refseq_synonym/ECK0676;refseq_synonym/blu;refseq_synonym/pgmA;uniprot/P36938	G_b0688		
	G_b2162	asap/ABE-0007156;ecogene/EG12030;ncbigene/946646;ncbigi/16130100;refseq_locus_tag/b2162;refseq_name/rihB;refseq_synonym/yeiK;refseq_synonym/JW2149;refseq_synonym/ECK2155;uniprot/P33022	G_b2162		
	G_b1317	asap/ABE-0004420;ecogene/EG13918;ncbigene/945891;ncbigi/16129278;refseq_locus_tag/b1317;refseq_name/ycjU;refseq_synonym/ECK1312;refseq_synonym/JW1310;uniprot/P77366	G_b1317		
	G_b3429	asap/ABE-0011200;ecogene/EG10377;ncbigene/947932;ncbigi/16131303;refseq_locus_tag/b3429;refseq_name/glgA;refseq_synonym/JW3392;refseq_synonym/ECK3415;uniprot/P0A6U8	G_b3429		
	G_b0522	asap/ABE-0001794;ecogene/EG10796;ncbigene/945153;ncbigi/16128506;refseq_locus_tag/b0522;refseq_name/purK;refseq_synonym/JW0511;refseq_synonym/ECK0515;refseq_synonym/purE2;uniprot/P09029	G_b0522		
	G_b3428	asap/ABE-0011198;ecogene/EG10380;ncbigene/947931;ncbigi/16131302;refseq_locus_tag/b3428;refseq_name/glgP;refseq_synonym/ECK3414;refseq_synonym/JW3391;refseq_synonym/glgY;uniprot/P0AC86	G_b3428		
	G_b1779	asap/ABE-0005920;ecogene/EG10367;ncbigene/947679;ncbigi/16129733;refseq_locus_tag/b1779;refseq_name/gapA;refseq_synonym/ECK1777;refseq_synonym/JW1768;uniprot/P0A9B2	G_b1779		
	G_b3417	asap/ABE-0011154;ecogene/EG10560;ncbigene/947922;ncbigi/49176351;refseq_locus_tag/b3417;refseq_name/malP;refseq_synonym/JW5689;refseq_synonym/malA;refseq_synonym/ECK3404;refseq_synonym/blu;uniprot/P00490	G_b3417		
	G_b2690	asap/ABE-0008850;ecogene/EG13530;ncbigene/945776;ncbigi/16130602;refseq_locus_tag/b2690;refseq_name/yqaB;refseq_synonym/JW2665;refseq_synonym/ECK2685;uniprot/P77475	G_b2690		
	G_b2388	asap/ABE-0007875;ecogene/EG12957;ncbigene/946858;ncbigi/16130320;refseq_locus_tag/b2388;refseq_name/glk;refseq_synonym/ECK2384;refseq_synonym/JW2385;uniprot/P0A6V8	G_b2388		
	G_b2029	asap/ABE-0006737;ecogene/EG10411;ncbigene/946554;ncbigi/16129970;refseq_locus_tag/b2029;refseq_name/gnd;refseq_synonym/JW2011;refseq_synonym/ECK2024;uniprot/P00350	G_b2029		
	G_b2168	asap/ABE-0007174;ecogene/EG10337;ncbigene/946676;ncbigi/16130106;refseq_locus_tag/b2168;refseq_name/fruK;refseq_synonym/ECK2161;refseq_synonym/fpk;refseq_synonym/JW2155;uniprot/P0AEW9	G_b2168		
	G_b0428	asap/ABE-0001484;ecogene/EG10182;ncbigene/945073;ncbigi/16128413;refseq_locus_tag/b0428;refseq_name/cyoE;refseq_synonym/JW0418;refseq_synonym/ECK0422;uniprot/P0AEA5	G_b0428		
	G_b0368	asap/ABE-0001263;ecogene/EG12423;ncbigene/945021;ncbigi/16128353;refseq_locus_tag/b0368;refseq_name/tauD;refseq_synonym/ssiD;refseq_synonym/yaiG;refseq_synonym/ECK0365;refseq_synonym/JW0360;uniprot/P37610	G_b0368		
	G_b0120	asap/ABE-0000416;ecogene/EG10962;ncbigene/947719;ncbigi/16128113;refseq_locus_tag/b0120;refseq_name/speD;refseq_synonym/ECK0119;refseq_synonym/JW0116;uniprot/P0A7F6	G_b0120		
	G_b2687	asap/ABE-0008842;ecogene/EG12712;ncbigene/947168;ncbigi/16130599;refseq_locus_tag/b2687;refseq_name/luxS;refseq_synonym/JW2662;refseq_synonym/ECK2681;refseq_synonym/ygaG;uniprot/P45578	G_b2687		
	G_b2937	asap/ABE-0009632;ecogene/EG10960;ncbigene/947715;ncbigi/16130838;refseq_locus_tag/b2937;refseq_name/speB;refseq_synonym/ECK2932;refseq_synonym/JW2904;uniprot/P60651	G_b2937		
	G_b2463	asap/ABE-0008111;ecogene/EG14193;ncbigene/946947;ncbigi/16130388;refseq_locus_tag/b2463;refseq_name/maeB;refseq_synonym/ECK2458;refseq_synonym/JW2447;refseq_synonym/ypfF;uniprot/P76558	G_b2463		
	G_b3960	asap/ABE-0012969;ecogene/EG11223;ncbigene/948463;ncbigi/16131798;refseq_locus_tag/b3960;refseq_name/argH;refseq_synonym/JW3932;refseq_synonym/ECK3951;uniprot/P11447	G_b3960		
	G_b4117	asap/ABE-0013483;ecogene/EG11501;ncbigene/948638;ncbigi/221800782;refseq_locus_tag/b4117;refseq_name/adiA;refseq_synonym/ECK4110;refseq_synonym/JW5731;refseq_synonym/adi;uniprot/P28629	G_b4117		
	G_b4196	asap/ABE-0013729;ecogene/EG12496;ncbigene/948714;ncbigi/16132018;refseq_locus_tag/b4196;refseq_name/ulaD;refseq_synonym/sgaH;refseq_synonym/ECK4192;refseq_synonym/JW4154;refseq_synonym/yjfV;uniprot/P39304	G_b4196		
	G_b0033	asap/ABE-0000121;ecogene/EG10135;ncbigene/944775;ncbigi/16128027;refseq_locus_tag/b0033;refseq_name/carB;refseq_synonym/ECK0034;refseq_synonym/JW0031;refseq_synonym/cap;refseq_synonym/pyrA;uniprot/P00968	G_b0033		
	G_b3581	asap/ABE-0011698;ecogene/EG12285;ncbigene/948098;ncbigi/16131452;refseq_locus_tag/b3581;refseq_name/sgbH;refseq_synonym/yiaQ;refseq_synonym/ECK3570;refseq_synonym/JW3553;uniprot/P37678	G_b3581		
	G_b0032	asap/ABE-0000118;ecogene/EG10134;ncbigene/949025;ncbigi/16128026;refseq_locus_tag/b0032;refseq_name/carA;refseq_synonym/cap;refseq_synonym/pyrA;refseq_synonym/JW0030;refseq_synonym/ECK0033;refseq_synonym/arg;uniprot/P0A6F1	G_b0032		
	G_b3172	asap/ABE-0010428;ecogene/EG10068;ncbigene/947590;ncbigi/16131063;refseq_locus_tag/b3172;refseq_name/argG;refseq_synonym/ECK3161;refseq_synonym/argE;refseq_synonym/JW3140;refseq_synonym/Arg6;uniprot/P0A6E4	G_b3172		
	G_b3582	asap/ABE-0011700;ecogene/EG12286;ncbigene/948100;ncbigi/90111618;refseq_locus_tag/b3582;refseq_name/sgbU;refseq_synonym/ECK3571;refseq_synonym/JW5650;refseq_synonym/yiaR;uniprot/P37679	G_b3582		
	G_b0242	asap/ABE-0000830;ecogene/EG10768;ncbigene/946425;ncbigi/16128228;refseq_locus_tag/b0242;refseq_name/proB;refseq_synonym/ECK0243;refseq_synonym/JW0232;refseq_synonym/pro;uniprot/P0A7B5	G_b0242		
	G_b0074	asap/ABE-0000267;ecogene/EG11226;ncbigene/947465;ncbigi/16128068;refseq_locus_tag/b0074;refseq_name/leuA;refseq_synonym/JW0073;refseq_synonym/ECK0076;uniprot/P09151	G_b0074		
	G_b3958	asap/ABE-0012964;ecogene/EG10065;ncbigene/948455;ncbigi/16131796;refseq_locus_tag/b3958;refseq_name/argC;refseq_synonym/argH;refseq_synonym/Arg2;refseq_synonym/ECK3949;refseq_synonym/JW3930;uniprot/P11446	G_b3958		
	G_b4197	asap/ABE-0013732;ecogene/EG12497;ncbigene/948712;ncbigi/16132019;refseq_locus_tag/b4197;refseq_name/ulaE;refseq_synonym/ECK4193;refseq_synonym/JW4155;refseq_synonym/yjfW;refseq_synonym/sgaU;uniprot/P39305	G_b4197		
	G_b1091	asap/ABE-0003696;ecogene/EG10277;ncbigene/946003;ncbigi/16129054;refseq_locus_tag/b1091;refseq_name/fabH;refseq_synonym/ECK1077;refseq_synonym/JW1077;uniprot/P0A6R0	G_b1091		
	G_b0121	asap/ABE-0000418;ecogene/EG10963;ncbigene/947726;ncbigi/16128114;refseq_locus_tag/b0121;refseq_name/speE;refseq_synonym/ECK0120;refseq_synonym/JW0117;uniprot/P09158	G_b0121		
	G_b3908	asap/ABE-0012761;ecogene/EG10953;ncbigene/948403;ncbigi/49176442;refseq_locus_tag/b3908;refseq_name/sodA;refseq_synonym/JW3879;refseq_synonym/ECK3901;uniprot/P00448	G_b3908		
	G_b0154	asap/ABE-0000529;ecogene/EG10432;ncbigene/946892;ncbigi/16128147;refseq_locus_tag/b0154;refseq_name/hemL;refseq_synonym/ECK0153;refseq_synonym/popC;refseq_synonym/gsa?;refseq_synonym/JW0150;uniprot/P23893	G_b0154		
	G_b0918	asap/ABE-0003122;ecogene/EG10519;ncbigene/945539;ncbigi/16128885;refseq_locus_tag/b0918;refseq_name/kdsB;refseq_synonym/JW0901;refseq_synonym/ECK0909;uniprot/P04951	G_b0918		
	G_b3575	asap/ABE-0011682;ecogene/EG12279;ncbigene/948096;ncbigi/16131446;refseq_locus_tag/b3575;refseq_name/yiaK;refseq_synonym/JW3547;refseq_synonym/ECK3564;uniprot/P37672	G_b3575		
	G_b1656	asap/ABE-0005537;ecogene/EG10954;ncbigene/944953;ncbigi/16129614;refseq_locus_tag/b1656;refseq_name/sodB;refseq_synonym/ECK1652;refseq_synonym/JW1648;uniprot/P0AGD3	G_b1656		
	G_b0312	asap/ABE-0001072;ecogene/EG10110;ncbigene/947376;ncbigi/16128297;refseq_locus_tag/b0312;refseq_name/betB;refseq_synonym/JW0304;refseq_synonym/ECK0310;uniprot/P17445	G_b0312		
	G_b0159	asap/ABE-0000545;ecogene/EG11090;ncbigene/948542;ncbigi/16128152;refseq_locus_tag/b0159;refseq_name/mtn;refseq_synonym/JW0155;refseq_synonym/mtnN;refseq_synonym/ECK0158;refseq_synonym/yadA;refseq_synonym/pfs;uniprot/P0AF12	G_b0159		
	G_b4322	asap/ABE-0014173;ecogene/EG11066;ncbigene/947082;ncbigi/16132143;refseq_locus_tag/b4322;refseq_name/uxuA;refseq_synonym/ECK4313;refseq_synonym/JW4285;uniprot/P24215	G_b4322		
	G_b1106	asap/ABE-0003735;ecogene/EG13432;ncbigene/948525;ncbigi/16129069;refseq_locus_tag/b1106;refseq_name/thiK;refseq_synonym/ECK1092;refseq_synonym/JW1092;refseq_synonym/ycfN;uniprot/P75948	G_b1106		
	G_b3091	asap/ABE-0010164;ecogene/EG12734;ncbigene/947603;ncbigi/16130986;refseq_locus_tag/b3091;refseq_name/uxaA;refseq_synonym/ECK3082;refseq_synonym/ygjW;refseq_synonym/JW3062;uniprot/P42604	G_b3091		
	G_b0403	asap/ABE-0001402;ecogene/EG10565;ncbigene/949131;ncbigi/345452716;refseq_locus_tag/b0403;refseq_name/malZ;refseq_synonym/ECK0397;refseq_synonym/JW0393;uniprot/P21517	G_b0403		
	G_b0207	asap/ABE-0000692;ecogene/EG11648;ncbigene/944901;ncbigi/16128194;refseq_locus_tag/b0207;refseq_name/dkgB;refseq_synonym/JW0197;refseq_synonym/ECK0207;refseq_synonym/yafB;uniprot/P30863	G_b0207		
	G_b1759	asap/ABE-0005855;ecogene/EG14009;ncbigene/946277;ncbigi/16129713;refseq_locus_tag/b1759;refseq_name/nudG;refseq_synonym/JW1748;refseq_synonym/orf135;refseq_synonym/ECK1757;refseq_synonym/ynjG;uniprot/P77788	G_b1759		
	G_b3012	asap/ABE-0009892;ecogene/EG13015;ncbigene/947495;ncbigi/90111527;refseq_locus_tag/b3012;refseq_name/dkgA;refseq_synonym/ECK3004;refseq_synonym/yqhE;refseq_synonym/JW5499;uniprot/Q46857	G_b3012		
	G_b3092	asap/ABE-0010167;ecogene/EG12737;ncbigene/947599;ncbigi/16130987;refseq_locus_tag/b3092;refseq_name/uxaC;refseq_synonym/ygjY;refseq_synonym/ygjZ;refseq_synonym/ygjX;refseq_synonym/JW3063;refseq_synonym/ECK3083;uniprot/P0A8G3	G_b3092		
	G_b3176	asap/ABE-0010439;ecogene/EG11553;ncbigene/947692;ncbigi/16131066;refseq_locus_tag/b3176;refseq_name/glmM;refseq_synonym/yhbF;refseq_synonym/ECK3165;refseq_synonym/JW3143;refseq_synonym/mrsA;uniprot/P31120	G_b3176		
	G_b2251	asap/ABE-0007449;ecogene/EG13275;ncbigene/946740;ncbigi/16130186;refseq_locus_tag/b2251;refseq_name/nudI;refseq_synonym/yfaO;refseq_synonym/JW2245;refseq_synonym/ECK2244;uniprot/P52006	G_b2251		
	G_b3730	asap/ABE-0012201;ecogene/EG11198;ncbigene/948246;ncbigi/16131598;refseq_locus_tag/b3730;refseq_name/glmU;refseq_synonym/tms;refseq_synonym/yieA;refseq_synonym/ECK3723;refseq_synonym/JW3708;uniprot/P0ACC7	G_b3730		
	G_b3189	asap/ABE-0010479;ecogene/EG11358;ncbigene/947703;ncbigi/16131079;refseq_locus_tag/b3189;refseq_name/murA;refseq_synonym/mrbA;refseq_synonym/JW3156;refseq_synonym/murZ;refseq_synonym/ECK3178;uniprot/P0A749	G_b3189		
	G_b3962	asap/ABE-0012975;ecogene/EG11428;ncbigene/948461;ncbigi/90111670;refseq_locus_tag/b3962;refseq_name/sthA;refseq_synonym/ECK3954;refseq_synonym/udhA;refseq_synonym/JW5551;refseq_synonym/sth;uniprot/P27306	G_b3962		
	G_b0905	asap/ABE-0003081;ecogene/EG13699;ncbigene/945509;ncbigi/90111185;refseq_locus_tag/b0905;refseq_name/ycaO;refseq_synonym/ECK0896;refseq_synonym/JW0888;uniprot/P75838	G_b0905		
	G_b0937	asap/ABE-0003182;ecogene/EG13708;ncbigene/945947;ncbigi/16128904;refseq_locus_tag/b0937;refseq_name/ssuE;refseq_synonym/JW0920;refseq_synonym/ycbP;refseq_synonym/ECK0928;refseq_synonym/ssi4;uniprot/P80644	G_b0937		
	G_b3967	asap/ABE-0012989;ecogene/EG11204;ncbigene/948467;ncbigi/90111671;refseq_locus_tag/b3967;refseq_name/murI;refseq_synonym/dga;refseq_synonym/ECK3959;refseq_synonym/JW5550;refseq_synonym/yijA;refseq_synonym/glr;uniprot/P22634	G_b3967		
	G_b3248	asap/ABE-0010653;ecogene/EG11298;ncbigene/947753;ncbigi/16131136;refseq_locus_tag/b3248;refseq_name/yhdE;refseq_synonym/maf;refseq_synonym/JW3217;refseq_synonym/ECK3236;uniprot/P25536	G_b3248		
	G_b3786	asap/ABE-0012372;ecogene/EG11451;ncbigene/944789;ncbigi/49176409;refseq_locus_tag/b3786;refseq_name/wecB;refseq_synonym/nfrC;refseq_synonym/yifF;refseq_synonym/rffE;refseq_synonym/JW5600;refseq_synonym/ECK3778;uniprot/P27828	G_b3786		
	G_b2763	asap/ABE-0009061;ecogene/EG10190;ncbigene/947231;ncbigi/16130670;refseq_locus_tag/b2763;refseq_name/cysI;refseq_synonym/ECK2758;refseq_synonym/JW2733;uniprot/P17846	G_b2763		
	G_b0386	asap/ABE-0001338;ecogene/EG10769;ncbigene/945034;ncbigi/16128371;refseq_locus_tag/b0386;refseq_name/proC;refseq_synonym/JW0377;refseq_synonym/Pro2;refseq_synonym/ECK0381;refseq_synonym/pro;uniprot/P0A9L8	G_b0386		
	G_b2764	asap/ABE-0009063;ecogene/EG10191;ncbigene/947239;ncbigi/16130671;refseq_locus_tag/b2764;refseq_name/cysJ;refseq_synonym/JW2734;refseq_synonym/ECK2759;uniprot/P38038	G_b2764		
	G_b2323	asap/ABE-0007675;ecogene/EG10274;ncbigene/946799;ncbigi/16130258;refseq_locus_tag/b2323;refseq_name/fabB;refseq_synonym/JW2320;refseq_synonym/ECK2317;refseq_synonym/fabC;uniprot/P0A953	G_b2323		
	G_b2521	asap/ABE-0008299;ecogene/EG11600;ncbigene/946993;ncbigi/90111451;refseq_locus_tag/b2521;refseq_name/sseA;refseq_synonym/ECK2517;refseq_synonym/JW2505;uniprot/P31142	G_b2521		
	G_b2668	asap/ABE-0008786;ecogene/EG13288;ncbigene/947135;ncbigi/16130582;refseq_locus_tag/b2668;refseq_name/ygaP;refseq_synonym/ECK2662;refseq_synonym/JW2643;uniprot/P55734	G_b2668		
	G_b2232	asap/ABE-0007374;ecogene/EG11143;ncbigene/946607;ncbigi/16130167;refseq_locus_tag/b2232;refseq_name/ubiG;refseq_synonym/JW2226;refseq_synonym/ECK2224;refseq_synonym/pufX;refseq_synonym/yfaB;uniprot/P17993	G_b2232		
	G_b2563	asap/ABE-0008433;ecogene/EG10247;ncbigene/947037;ncbigi/16130488;refseq_locus_tag/b2563;refseq_name/acpS;refseq_synonym/JW2547;refseq_synonym/dpj;refseq_synonym/ECK2561;uniprot/P24224	G_b2563		
	G_b3475	asap/ABE-0011351;ecogene/EG12221;ncbigene/947979;ncbigi/16131347;refseq_locus_tag/b3475;refseq_name/acpT;refseq_synonym/ECK3459;refseq_synonym/JW3440;refseq_synonym/yhhU;uniprot/P37623	G_b3475		
	G_b3425	asap/ABE-0011182;ecogene/EG10395;ncbigene/947935;ncbigi/16131299;refseq_locus_tag/b3425;refseq_name/glpE;refseq_synonym/ECK3411;refseq_synonym/JW3388;uniprot/P0A6V5	G_b3425		
	G_b2053	asap/ABE-0006803;ecogene/EG11787;ncbigene/946562;ncbigi/16129993;refseq_locus_tag/b2053;refseq_name/gmd;refseq_synonym/yefA;refseq_synonym/yefN;refseq_synonym/ECK2047;refseq_synonym/JW2038;uniprot/P0AC88	G_b2053		
	G_b2507	asap/ABE-0008254;ecogene/EG10420;ncbigene/947334;ncbigi/16130432;refseq_locus_tag/b2507;refseq_name/guaA;refseq_synonym/JW2491;refseq_synonym/ECK2503;uniprot/P04079	G_b2507		
	G_b0593	asap/ABE-0002047;ecogene/EG10261;ncbigene/945511;ncbigi/16128576;refseq_locus_tag/b0593;refseq_name/entC;refseq_synonym/ECK0586;refseq_synonym/JW0585;refseq_synonym/fepF;uniprot/P0AEJ2	G_b0593		
	G_b2920	asap/ABE-0009583;ecogene/EG12973;ncbigene/947402;ncbigi/16130821;refseq_locus_tag/b2920;refseq_name/scpC;refseq_synonym/JW2887;refseq_synonym/ECK2916;refseq_synonym/ygfH;uniprot/P52043	G_b2920		
	G_b0142	asap/ABE-0000491;ecogene/EG11374;ncbigene/948792;ncbigi/16128135;refseq_locus_tag/b0142;refseq_name/folK;refseq_synonym/ECK0141;refseq_synonym/JW0138;uniprot/P26281	G_b0142		
	G_b3634	asap/ABE-0011875;ecogene/EG11190;ncbigene/947386;ncbigi/16131505;refseq_locus_tag/b3634;refseq_name/coaD;refseq_synonym/ECK3624;refseq_synonym/yicA;refseq_synonym/JW3609;refseq_synonym/kdtB;uniprot/P0A6I6	G_b3634		
	G_b1982	asap/ABE-0006579;ecogene/EG10039;ncbigene/946508;ncbigi/16129926;refseq_locus_tag/b1982;refseq_name/amn;refseq_synonym/JW1963;refseq_synonym/ECK1977;uniprot/P0AE12	G_b1982		
	G_b2143	asap/ABE-0007086;ecogene/EG10137;ncbigene/946663;ncbigi/16130081;refseq_locus_tag/b2143;refseq_name/cdd;refseq_synonym/JW2131;refseq_synonym/ECK2136;uniprot/P0ABF6	G_b2143		
	G_b0394	asap/ABE-0001372;ecogene/EG11288;ncbigene/949086;ncbigi/90111128;refseq_locus_tag/b0394;refseq_name/mak;refseq_synonym/JW0385;refseq_synonym/yajF;refseq_synonym/ECK0389;uniprot/P23917	G_b0394		
	G_b0778	asap/ABE-0002650;ecogene/EG10120;ncbigene/945387;ncbigi/16128746;refseq_locus_tag/b0778;refseq_name/bioD;refseq_synonym/JW0761;refseq_synonym/ECK0767;uniprot/P13000	G_b0778		
	G_b0173	asap/ABE-0000592;ecogene/EG12715;ncbigene/945019;ncbigi/16128166;refseq_locus_tag/b0173;refseq_name/dxr;refseq_synonym/JW0168;refseq_synonym/yaeM;refseq_synonym/ECK0172;refseq_synonym/ispC;uniprot/P45568	G_b0173		
	G_b1812	asap/ABE-0006031;ecogene/EG10683;ncbigene/946337;ncbigi/16129766;refseq_locus_tag/b1812;refseq_name/pabB;refseq_synonym/ECK1810;refseq_synonym/JW1801;uniprot/P05041	G_b1812		
	G_b2065	asap/ABE-0006835;ecogene/EG11418;ncbigene/946593;ncbigi/16130005;refseq_locus_tag/b2065;refseq_name/dcd;refseq_synonym/paxA;refseq_synonym/JW2050;refseq_synonym/ECK2059;refseq_synonym/dus;uniprot/P28248	G_b2065		
	G_b3360	asap/ABE-0010983;ecogene/EG10682;ncbigene/947873;ncbigi/16131239;refseq_locus_tag/b3360;refseq_name/pabA;refseq_synonym/JW3323;refseq_synonym/ECK3348;uniprot/P00903	G_b3360		
	G_b3843	asap/ABE-0012557;ecogene/EG11396;ncbigene/948326;ncbigi/16131689;refseq_locus_tag/b3843;refseq_name/ubiD;refseq_synonym/yigC;refseq_synonym/JW3819;refseq_synonym/ECK3835;refseq_synonym/yigY;uniprot/P0AAB4	G_b3843		
	G_b0477	asap/ABE-0001655;ecogene/EG11102;ncbigene/946584;ncbigi/16128461;refseq_locus_tag/b0477;refseq_name/gsk;refseq_synonym/ECK0471;refseq_synonym/JW0466;uniprot/P0AEW6	G_b0477		
